frame_id,timestamp_ns,time_ms_loc
8314,1749115696552874000,41296552
8315,1749115696586358000,41296586
8316,1749115696619637000,41296619
8317,1749115696653228000,41296653
8318,1749115696686720000,41296686
8319,1749115696720124000,41296720
8320,1749115696753667000,41296753
8321,1749115696786890000,41296786
8322,1749115696820509000,41296820
8323,1749115696853904000,41296853
8324,1749115696887335000,41296887
8325,1749115696920887000,41296920
8326,1749115696954095000,41296954
8327,1749115696987797000,41296987
8328,1749115697021121000,41297021
8329,1749115697054618000,41297054
8330,1749115697088111000,41297088
8331,1749115697121360000,41297121
8332,1749115697155024000,41297155
8333,1749115697188429000,41297188
8334,1749115697221902000,41297221
8335,1749115697255406000,41297255
8336,1749115697288742000,41297288
8337,1749115697322317000,41297322
8338,1749115697355593000,41297355
8339,1749115697389153000,41297389
8340,1749115697422750000,41297422
8341,1749115697455997000,41297455
8342,1749115697489559000,41297489
8343,1749115697522973000,41297522
8344,1749115697556327000,41297556
8345,1749115697589893000,41297589
8346,1749115697623231000,41297623
8347,1749115697656751000,41297656
8348,1749115697690260000,41297690
8349,1749115697723472000,41297723
8350,1749115697757134000,41297757
8351,1749115697790512000,41297790
8352,1749115697824050000,41297824
8353,1749115697857530000,41297857
8354,1749115697890750000,41297890
8355,1749115697924398000,41297924
8356,1749115697957822000,41297957
8357,1749115697991227000,41297991
8358,1749115698024800000,41298024
8359,1749115698058039000,41298058
8360,1749115698091647000,41298091
8361,1749115698125008000,41298125
8362,1749115698158514000,41298158
8363,1749115698192023000,41298192
8364,1749115698225264000,41298225
8365,1749115698258923000,41298258
8366,1749115698292273000,41298292
8367,1749115698325764000,41298325
8368,1749115698359254000,41298359
8369,1749115698392504000,41298392
8370,1749115698426136000,41298426
8371,1749115698459549000,41298459
8372,1749115698492985000,41298492
8373,1749115698526564000,41298526
8374,1749115698559783000,41298559
8375,1749115698593394000,41298593
8376,1749115698626794000,41298626
8377,1749115698660347000,41298660
8378,1749115698693768000,41298693
8379,1749115698727145000,41298727
8380,1749115698760632000,41298760
8381,1749115698794027000,41298794
8382,1749115698827514000,41298827
8383,1749115698860998000,41298860
8384,1749115698894403000,41298894
8385,1749115698927919000,41298927
8386,1749115698961397000,41298961
8387,1749115698994625000,41298994
8388,1749115699028262000,41299028
8389,1749115699061628000,41299061
8389,1749115699061628000,41299094
8390,1749115699128672000,41299128
8391,1749115699161912000,41299161
8392,1749115699195527000,41299195
8393,1749115699228933000,41299228
8394,1749115699262443000,41299262
8395,1749115699295960000,41299295
8396,1749115699329173000,41299329
8397,1749115699362786000,41299362
8398,1749115699396151000,41299396
8399,1749115699429655000,41299429
8400,1749115699463155000,41299463
8401,1749115699496395000,41299496
8402,1749115699530045000,41299530
8403,1749115699563424000,41299563
8404,1749115699596893000,41299596
8405,1749115699630401000,41299630
8406,1749115699663641000,41299663
8407,1749115699697235000,41299697
8408,1749115699730608000,41299730
8409,1749115699764169000,41299764
8410,1749115699797667000,41299797
8411,1749115699830911000,41299830
8412,1749115699864582000,41299864
8413,1749115699897918000,41299897
8414,1749115699931378000,41299931
8415,1749115699964901000,41299964
8416,1749115699998293000,41299998
8417,1749115700031851000,41300031
8418,1749115700065199000,41300065
8419,1749115700098714000,41300098
8420,1749115700132171000,41300132
8421,1749115700165567000,41300165
8422,1749115700199038000,41300199
8423,1749115700232524000,41300232
8424,1749115700265874000,41300265
8425,1749115700299387000,41300299
8426,1749115700332846000,41300332
8427,1749115700366316000,41300366
8428,1749115700399871000,41300399
8429,1749115700433036000,41300433
8430,1749115700466627000,41300466
8431,1749115700500022000,41300500
8432,1749115700533586000,41300533
8433,1749115700567036000,41300567
8434,1749115700600262000,41300600
8435,1749115700633920000,41300633
8436,1749115700667285000,41300667
8437,1749115700700800000,41300700
8438,1749115700734340000,41300734
8439,1749115700767526000,41300767
8440,1749115700801188000,41300801
8441,1749115700834590000,41300834
8442,1749115700868062000,41300868
8443,1749115700901518000,41300901
8444,1749115700934831000,41300934
8445,1749115700968393000,41300968
8446,1749115701001812000,41301001
8447,1749115701035305000,41301035
8448,1749115701068776000,41301068
8449,1749115701102030000,41301102
8450,1749115701135670000,41301135
8451,1749115701169048000,41301169
8452,1749115701202519000,41301202
8453,1749115701236058000,41301236
8454,1749115701269387000,41301269
8455,1749115701302940000,41301302
8456,1749115701336328000,41301336
8457,1749115701369810000,41301369
8458,1749115701403323000,41301403
8459,1749115701436735000,41301436
8460,1749115701470143000,41301470
8461,1749115701503624000,41301503
8462,1749115701537051000,41301537
8463,1749115701570580000,41301570
8464,1749115701603927000,41301603
8465,1749115701637435000,41301637
8466,1749115701670960000,41301670
8467,1749115701704165000,41301704
8468,1749115701737874000,41301737
8469,1749115701771170000,41301771
8470,1749115701804731000,41301804
8471,1749115701838180000,41301838
8472,1749115701871439000,41301871
8473,1749115701905033000,41301905
8474,1749115701938452000,41301938
8475,1749115701971974000,41301971
8476,1749115702005420000,41302005
8477,1749115702038696000,41302038
8478,1749115702072303000,41302072
8479,1749115702105756000,41302105
8480,1749115702139179000,41302139
8481,1749115702172686000,41302172
8482,1749115702205910000,41302205
8483,1749115702239592000,41302239
8484,1749115702272935000,41302272
8485,1749115702306476000,41302306
8486,1749115702339948000,41302339
8487,1749115702373189000,41302373
8488,1749115702406818000,41302406
8489,1749115702440239000,41302440
8490,1749115702473705000,41302473
8491,1749115702507226000,41302507
8492,1749115702540512000,41302540
8493,1749115702574070000,41302574
8494,1749115702607458000,41302607
8495,1749115702640909000,41302640
8496,1749115702674490000,41302674
8497,1749115702707876000,41302707
8498,1749115702741280000,41302741
8499,1749115702774726000,41302774
8500,1749115702808201000,41302808
8501,1749115702841708000,41302841
8502,1749115702875098000,41302875
8503,1749115702908541000,41302908
8504,1749115702942132000,41302942
8505,1749115702975322000,41302975
8506,1749115703008993000,41303008
8507,1749115703042346000,41303042
8508,1749115703075810000,41303075
8509,1749115703109358000,41303109
8510,1749115703142613000,41303142
8511,1749115703176203000,41303176
8512,1749115703209596000,41303209
8513,1749115703243066000,41303243
8514,1749115703276602000,41303276
8515,1749115703309798000,41303309
8516,1749115703343414000,41303343
8517,1749115703376868000,41303376
8518,1749115703410308000,41303410
8519,1749115703443806000,41303443
8520,1749115703477109000,41303477
8521,1749115703510692000,41303510
8522,1749115703544071000,41303544
8523,1749115703577559000,41303577
8524,1749115703611067000,41303611
8525,1749115703644333000,41303644
8526,1749115703678056000,41303678
8527,1749115703711358000,41303711
8528,1749115703744817000,41303744
8529,1749115703778318000,41303778
8530,1749115703811596000,41303811
8531,1749115703845212000,41303845
8532,1749115703878621000,41303878
8533,1749115703912079000,41303912
8534,1749115703945608000,41303945
8535,1749115703978957000,41303978
8536,1749115704012453000,41304012
8537,1749115704045825000,41304045
8538,1749115704079335000,41304079
8539,1749115704112816000,41304112
8540,1749115704146239000,41304146
8541,1749115704179688000,41304179
8542,1749115704213269000,41304213
8543,1749115704246513000,41304246
8544,1749115704280088000,41304280
8545,1749115704313518000,41304313
8546,1749115704346967000,41304346
8547,1749115704380469000,41304380
8548,1749115704413739000,41304413
8549,1749115704447305000,41304447
8550,1749115704480692000,41304480
8551,1749115704514243000,41304514
8552,1749115704547795000,41304547
8553,1749115704580965000,41304580
8554,1749115704614581000,41304614
8555,1749115704647930000,41304647
8556,1749115704681443000,41304681
8557,1749115704714980000,41304714
8558,1749115704748226000,41304748
8559,1749115704781827000,41304781
8560,1749115704815245000,41304815
8561,1749115704848713000,41304848
8562,1749115704882220000,41304882
8563,1749115704915529000,41304915
8564,1749115704949129000,41304949
8565,1749115704982517000,41304982
8566,1749115705016002000,41305016
8567,1749115705049462000,41305049
8568,1749115705082722000,41305082
8569,1749115705116362000,41305116
8570,1749115705149660000,41305149
8571,1749115705183264000,41305183
8572,1749115705216744000,41305216
8573,1749115705249959000,41305249
8574,1749115705283637000,41305283
8575,1749115705317022000,41305317
8576,1749115705350454000,41305350
8577,1749115705383981000,41305383
8578,1749115705417389000,41305417
8579,1749115705450857000,41305450
8580,1749115705484214000,41305484
8581,1749115705517707000,41305517
8582,1749115705551308000,41305551
8583,1749115705584616000,41305584
8584,1749115705618089000,41305618
8585,1749115705651632000,41305651
8586,1749115705684853000,41305684
8587,1749115705718491000,41305718
8588,1749115705751832000,41305751
8589,1749115705785362000,41305785
8590,1749115705818828000,41305818
8591,1749115705852082000,41305852
8592,1749115705885689000,41305885
8593,1749115705919165000,41305919
8594,1749115705952597000,41305952
8595,1749115705986093000,41305986
8596,1749115706019361000,41306019
8597,1749115706052982000,41306052
8598,1749115706086345000,41306086
8599,1749115706119913000,41306119
8600,1749115706153398000,41306153
8601,1749115706186577000,41306186
8602,1749115706220223000,41306220
8603,1749115706253604000,41306253
8604,1749115706287128000,41306287
8605,1749115706320619000,41306320
8606,1749115706353808000,41306353
8607,1749115706387500000,41306387
8608,1749115706420860000,41306420
8609,1749115706454394000,41306454
8610,1749115706487877000,41306487
8611,1749115706521095000,41306521
8612,1749115706554797000,41306554
8613,1749115706588091000,41306588
8614,1749115706621605000,41306621
8615,1749115706655142000,41306655
8616,1749115706688559000,41306688
8617,1749115706721993000,41306721
8618,1749115706755381000,41306755
8619,1749115706788866000,41306788
8620,1749115706822354000,41306822
8621,1749115706855812000,41306855
8622,1749115706889242000,41306889
8623,1749115706922753000,41306922
8624,1749115706956027000,41306956
8625,1749115706989626000,41306989
8626,1749115707023035000,41307023
8627,1749115707056480000,41307056
8628,1749115707089984000,41307089
8629,1749115707123221000,41307123
8630,1749115707156867000,41307156
8631,1749115707190230000,41307190
8632,1749115707223760000,41307223
8633,1749115707257284000,41307257
8634,1749115707290488000,41307290
8635,1749115707324134000,41307324
8636,1749115707357531000,41307357
8637,1749115707391050000,41307391
8638,1749115707424517000,41307424
8639,1749115707457773000,41307457
8640,1749115707491410000,41307491
8641,1749115707524733000,41307524
8642,1749115707558281000,41307558
8643,1749115707591793000,41307591
8644,1749115707625081000,41307625
8645,1749115707658630000,41307658
8646,1749115707691976000,41307691
8647,1749115707725516000,41307725
8648,1749115707758971000,41307758
8649,1749115707792292000,41307792
8650,1749115707825889000,41307825
8651,1749115707859234000,41307859
8652,1749115707892713000,41307892
8653,1749115707926260000,41307926
8654,1749115707959504000,41307959
8655,1749115707993186000,41307993
8656,1749115708026479000,41308026
8657,1749115708060071000,41308060
8658,1749115708093462000,41308093
8659,1749115708126873000,41308126
8660,1749115708160364000,41308160
8661,1749115708193754000,41308193
8662,1749115708227285000,41308227
8663,1749115708260789000,41308260
8664,1749115708294197000,41308294
8665,1749115708327637000,41308327
8666,1749115708361164000,41308361
8667,1749115708394399000,41308394
8668,1749115708428016000,41308428
8669,1749115708461375000,41308461
8670,1749115708494905000,41308494
8671,1749115708528399000,41308528
8672,1749115708561631000,41308561
8673,1749115708595265000,41308595
8674,1749115708628610000,41308628
8675,1749115708662210000,41308662
8676,1749115708695702000,41308695
8677,1749115708728910000,41308728
8678,1749115708762568000,41308762
8679,1749115708795873000,41308795
8680,1749115708829434000,41308829
8681,1749115708862921000,41308862
8682,1749115708896130000,41308896
8683,1749115708929740000,41308929
8684,1749115708963168000,41308963
8685,1749115708996683000,41308996
8686,1749115709030152000,41309030
8687,1749115709063404000,41309063
8688,1749115709096983000,41309096
8689,1749115709130382000,41309130
8690,1749115709163897000,41309163
8691,1749115709197396000,41309197
8692,1749115709230644000,41309230
8693,1749115709264258000,41309264
8694,1749115709297672000,41309297
8695,1749115709331094000,41309331
8696,1749115709364674000,41309364
8697,1749115709397987000,41309397
8698,1749115709431509000,41309431
8699,1749115709464898000,41309464
8700,1749115709498382000,41309498
8701,1749115709531899000,41309531
8702,1749115709565251000,41309565
8703,1749115709598810000,41309598
8704,1749115709632273000,41309632
8705,1749115709665559000,41309665
8706,1749115709699133000,41309699
8707,1749115709732515000,41309732
8708,1749115709766029000,41309766
8709,1749115709799567000,41309799
8710,1749115709832777000,41309832
8711,1749115709866472000,41309866
8712,1749115709899833000,41309899
8713,1749115709933235000,41309933
8714,1749115709966797000,41309966
8715,1749115710000033000,41310000
8716,1749115710033695000,41310033
8717,1749115710067061000,41310067
8718,1749115710100527000,41310100
8719,1749115710134043000,41310134
8720,1749115710167311000,41310167
8721,1749115710200961000,41310200
8722,1749115710234277000,41310234
8723,1749115710267789000,41310267
8724,1749115710301259000,41310301
8725,1749115710334615000,41310334
8726,1749115710368167000,41310368
8727,1749115710401571000,41310401
8728,1749115710434992000,41310434
8729,1749115710468517000,41310468
8730,1749115710501770000,41310501
8731,1749115710535416000,41310535
8732,1749115710568857000,41310568
8733,1749115710602323000,41310602
8734,1749115710635839000,41310635
8735,1749115710669211000,41310669
8736,1749115710702693000,41310702
8737,1749115710736057000,41310736
8738,1749115710769562000,41310769
8739,1749115710803096000,41310803
8740,1749115710836416000,41310836
8741,1749115710869962000,41310869
8742,1749115710903507000,41310903
8743,1749115710936670000,41310936
8744,1749115710970310000,41310970
8745,1749115711003661000,41311003
8746,1749115711037192000,41311037
8747,1749115711070641000,41311070
8748,1749115711103924000,41311103
8748,1749115711103924000,41311136
8749,1749115711170907000,41311170
8750,1749115711204424000,41311204
8751,1749115711237933000,41311237
8752,1749115711271154000,41311271
8753,1749115711304824000,41311304
8754,1749115711338186000,41311338
8755,1749115711371720000,41311371
8756,1749115711405134000,41311405
8757,1749115711438448000,41311438
8758,1749115711472044000,41311472
8759,1749115711505406000,41311505
8760,1749115711539018000,41311539
8761,1749115711572398000,41311572
8762,1749115711605782000,41311605
8763,1749115711639331000,41311639
8764,1749115711672717000,41311672
8765,1749115711706140000,41311706
8765,1749115711706140000,41311739
8766,1749115711773136000,41311773
8767,1749115711806567000,41311806
8768,1749115711839908000,41311839
8769,1749115711873470000,41311873
8770,1749115711906978000,41311906
8771,1749115711940181000,41311940
8772,1749115711973836000,41311973
8773,1749115712007206000,41312007
8774,1749115712040677000,41312040
8775,1749115712074206000,41312074
8776,1749115712107583000,41312107
8777,1749115712141096000,41312141
8778,1749115712174435000,41312174
8779,1749115712207922000,41312207
8780,1749115712241444000,41312241
8781,1749115712274853000,41312274
8782,1749115712308283000,41312308
8783,1749115712341779000,41312341
8784,1749115712375043000,41312375
8785,1749115712408645000,41312408
8786,1749115712442136000,41312442
8787,1749115712475539000,41312475
8788,1749115712509094000,41312509
8789,1749115712542286000,41312542
8790,1749115712575929000,41312575
8791,1749115712609316000,41312609
8792,1749115712642808000,41312642
8793,1749115712676295000,41312676
8794,1749115712709616000,41312709
8795,1749115712743160000,41312743
8796,1749115712776565000,41312776
8797,1749115712810073000,41312810
8798,1749115712843562000,41312843
8799,1749115712876830000,41312876
8800,1749115712910488000,41312910
8801,1749115712943822000,41312943
8802,1749115712977313000,41312977
8803,1749115713010782000,41313010
8804,1749115713044068000,41313044
8805,1749115713077643000,41313077
8806,1749115713111091000,41313111
8807,1749115713144574000,41313144
8808,1749115713178077000,41313178
8809,1749115713211368000,41313211
8810,1749115713245027000,41313245
8811,1749115713278329000,41313278
8812,1749115713311906000,41313311
8813,1749115713345335000,41313345
8814,1749115713378706000,41313378
8815,1749115713412243000,41313412
8816,1749115713445633000,41313445
8817,1749115713479067000,41313479
8818,1749115713512534000,41313512
8819,1749115713545981000,41313545
8820,1749115713579468000,41313579
8821,1749115713612924000,41313612
8822,1749115713646185000,41313646
8823,1749115713679877000,41313679
8824,1749115713713217000,41313713
8825,1749115713746753000,41313746
8826,1749115713780164000,41313780
8827,1749115713813438000,41313813
8828,1749115713847069000,41313847
8829,1749115713880409000,41313880
8830,1749115713914023000,41313914
8831,1749115713947465000,41313947
8832,1749115713980757000,41313980
8833,1749115714014332000,41314014
8834,1749115714047734000,41314047
8835,1749115714081249000,41314081
8836,1749115714114756000,41314114
8837,1749115714147939000,41314147
8838,1749115714181597000,41314181
8839,1749115714214961000,41314214
8840,1749115714248494000,41314248
8841,1749115714281983000,41314281
8842,1749115714315193000,41314315
8843,1749115714348839000,41314348
8844,1749115714382191000,41314382
8845,1749115714415698000,41314415
8846,1749115714449266000,41314449
8847,1749115714482459000,41314482
8848,1749115714516073000,41314516
8849,1749115714549417000,41314549
8850,1749115714582948000,41314582
8851,1749115714616428000,41314616
8852,1749115714649771000,41314649
8853,1749115714683368000,41314683
8854,1749115714716803000,41314716
8855,1749115714750168000,41314750
8856,1749115714783762000,41314783
8857,1749115714817073000,41314817
8858,1749115714850579000,41314850
8859,1749115714883995000,41314883
8860,1749115714917490000,41314917
8861,1749115714950972000,41314950
8862,1749115714984391000,41314984
8863,1749115715017895000,41315017
8864,1749115715051380000,41315051
8865,1749115715084594000,41315084
8866,1749115715118172000,41315118
8867,1749115715151622000,41315151
8868,1749115715185096000,41315185
8869,1749115715218591000,41315218
8870,1749115715251859000,41315251
8871,1749115715285503000,41315285
8872,1749115715318911000,41315318
8873,1749115715352356000,41315352
8874,1749115715385822000,41315385
8875,1749115715419126000,41315419
8876,1749115715452674000,41315452
8877,1749115715486105000,41315486
8878,1749115715519656000,41315519
8879,1749115715553115000,41315553
8880,1749115715586335000,41315586
8881,1749115715619946000,41315619
8882,1749115715653338000,41315653
8883,1749115715686905000,41315686
8884,1749115715720380000,41315720
8885,1749115715753573000,41315753
8886,1749115715787268000,41315787
8887,1749115715820606000,41315820
8888,1749115715854087000,41315854
8889,1749115715887594000,41315887
8890,1749115715920888000,41315920
8891,1749115715954461000,41315954
8892,1749115715987878000,41315987
8893,1749115716021366000,41316021
8894,1749115716054939000,41316054
8895,1749115716088242000,41316088
8896,1749115716121805000,41316121
8897,1749115716155117000,41316155
8898,1749115716188581000,41316188
8899,1749115716222141000,41316222
8900,1749115716255503000,41316255
8901,1749115716288966000,41316288
8902,1749115716322504000,41316322
8903,1749115716355800000,41316355
8904,1749115716389309000,41316389
8905,1749115716422740000,41316422
8906,1749115716456236000,41316456
8906,1749115716456236000,41316489
8907,1749115716523121000,41316523
8908,1749115716556680000,41316556
8909,1749115716590007000,41316590
8910,1749115716623449000,41316623
8911,1749115716657028000,41316657
8912,1749115716690292000,41316690
8913,1749115716723883000,41316723
8914,1749115716757264000,41316757
8915,1749115716790781000,41316790
8916,1749115716824284000,41316824
8917,1749115716857455000,41316857
8918,1749115716891156000,41316891
8919,1749115716924450000,41316924
8920,1749115716958042000,41316958
8921,1749115716991533000,41316991
8922,1749115717024792000,41317024
8923,1749115717058324000,41317058
8924,1749115717091731000,41317091
8925,1749115717125203000,41317125
8926,1749115717158772000,41317158
8927,1749115717191990000,41317191
8928,1749115717225617000,41317225
8929,1749115717258963000,41317258
8930,1749115717292521000,41317292
8931,1749115717325993000,41317325
8932,1749115717359492000,41317359
8933,1749115717392832000,41317392
8934,1749115717426248000,41317426
8935,1749115717459714000,41317459
8936,1749115717493271000,41317493
8937,1749115717526626000,41317526
8938,1749115717560087000,41317560
8939,1749115717593699000,41317593
8940,1749115717626910000,41317626
8941,1749115717660502000,41317660
8942,1749115717693870000,41317693
8943,1749115717727361000,41317727
8944,1749115717760854000,41317760
8945,1749115717794131000,41317794
8946,1749115717827752000,41317827
8947,1749115717861117000,41317861
8948,1749115717894620000,41317894
8949,1749115717928136000,41317928
8950,1749115717961367000,41317961
8951,1749115717994974000,41317994
8952,1749115718028368000,41318028
8953,1749115718061902000,41318061
8954,1749115718095370000,41318095
8955,1749115718128630000,41318128
8956,1749115718162306000,41318162
8957,1749115718195596000,41318195
8958,1749115718229127000,41318229
8959,1749115718262640000,41318262
8960,1749115718295849000,41318295
8961,1749115718329512000,41318329
8962,1749115718362897000,41318362
8963,1749115718396337000,41318396
8964,1749115718429953000,41318429
8965,1749115718463156000,41318463
8966,1749115718496717000,41318496
8967,1749115718530136000,41318530
8968,1749115718563605000,41318563
8969,1749115718597144000,41318597
8970,1749115718630360000,41318630
8971,1749115718663985000,41318663
8972,1749115718697372000,41318697
8973,1749115718730865000,41318730
8974,1749115718764406000,41318764
8975,1749115718797775000,41318797
8976,1749115718831300000,41318831
8977,1749115718864666000,41318864
8978,1749115718898177000,41318898
8979,1749115718931612000,41318931
8980,1749115718965047000,41318965
8981,1749115718998518000,41318998
8982,1749115719032016000,41319032
8983,1749115719065272000,41319065
8984,1749115719098967000,41319098
8985,1749115719132274000,41319132
8986,1749115719165878000,41319165
8987,1749115719199297000,41319199
8988,1749115719232551000,41319232
8989,1749115719266139000,41319266
8990,1749115719299538000,41319299
8991,1749115719333025000,41319333
8992,1749115719366474000,41319366
8993,1749115719399753000,41319399
8994,1749115719433455000,41319433
8995,1749115719466851000,41319466
8996,1749115719500253000,41319500
8997,1749115719533791000,41319533
8998,1749115719567016000,41319567
8999,1749115719600703000,41319600
9000,1749115719634027000,41319634
9001,1749115719667495000,41319667
9002,1749115719701030000,41319701
9003,1749115719734246000,41319734
9004,1749115719767951000,41319767
9005,1749115719801288000,41319801
9006,1749115719834742000,41319834
9007,1749115719868351000,41319868
9008,1749115719901485000,41319901
9009,1749115719935227000,41319935
9010,1749115719968508000,41319968
9011,1749115720002097000,41320002
9012,1749115720035549000,41320035
9013,1749115720068848000,41320068
9014,1749115720102402000,41320102
9015,1749115720135807000,41320135
9016,1749115720169285000,41320169
9017,1749115720202783000,41320202
9018,1749115720236208000,41320236
9019,1749115720269656000,41320269
9020,1749115720303118000,41320303
9021,1749115720336386000,41320336
9022,1749115720370047000,41320370
9023,1749115720403403000,41320403
9024,1749115720436952000,41320436
9025,1749115720470395000,41320470
9026,1749115720503638000,41320503
9027,1749115720537269000,41320537
9028,1749115720570642000,41320570
9029,1749115720604139000,41320604
9030,1749115720637642000,41320637
9031,1749115720670874000,41320670
9032,1749115720704547000,41320704
9033,1749115720738022000,41320738
9034,1749115720771451000,41320771
9035,1749115720804962000,41320804
9036,1749115720838130000,41320838
9037,1749115720871787000,41320871
9038,1749115720905162000,41320905
9039,1749115720938661000,41320938
9040,1749115720972157000,41320972
9041,1749115721005467000,41321005
9042,1749115721039007000,41321039
9043,1749115721072440000,41321072
9044,1749115721106001000,41321106
9045,1749115721139444000,41321139
9046,1749115721172669000,41321172
9047,1749115721206340000,41321206
9048,1749115721239687000,41321239
9049,1749115721273221000,41321273
9050,1749115721306658000,41321306
9051,1749115721339947000,41321339
9052,1749115721373537000,41321373
9053,1749115721406878000,41321406
9054,1749115721440431000,41321440
9055,1749115721473918000,41321473
9056,1749115721507288000,41321507
9057,1749115721540779000,41321540
9058,1749115721574149000,41321574
9059,1749115721607710000,41321607
9060,1749115721641154000,41321641
9061,1749115721674553000,41321674
9062,1749115721708078000,41321708
9063,1749115721741584000,41321741
9064,1749115721774875000,41321774
9065,1749115721808457000,41321808
9066,1749115721841773000,41321841
9067,1749115721875339000,41321875
9068,1749115721908772000,41321908
9069,1749115721942015000,41321942
9070,1749115721975774000,41321975
9071,1749115722009077000,41322009
9072,1749115722042557000,41322042
9073,1749115722076091000,41322076
9074,1749115722109360000,41322109
9075,1749115722142951000,41322142
9076,1749115722176378000,41322176
9077,1749115722209873000,41322209
9078,1749115722243303000,41322243
9079,1749115722276575000,41322276
9080,1749115722310162000,41322310
9081,1749115722343557000,41322343
9082,1749115722377012000,41322377
9082,1749115722377012000,41322410
9083,1749115722443942000,41322443
9084,1749115722477477000,41322477
9085,1749115722510838000,41322510
9086,1749115722544344000,41322544
9087,1749115722577820000,41322577
9088,1749115722611055000,41322611
9089,1749115722644667000,41322644
9090,1749115722678025000,41322678
9091,1749115722711564000,41322711
9092,1749115722745036000,41322745
9093,1749115722778449000,41322778
9094,1749115722811958000,41322811
9095,1749115722845312000,41322845
9096,1749115722878797000,41322878
9097,1749115722912307000,41322912
9098,1749115722945721000,41322945
9099,1749115722979214000,41322979
9100,1749115723012711000,41323012
9101,1749115723045938000,41323045
9102,1749115723079551000,41323079
9103,1749115723112982000,41323112
9104,1749115723146444000,41323146
9105,1749115723179915000,41323179
9106,1749115723213159000,41323213
9107,1749115723246796000,41323246
9108,1749115723280206000,41323280
9109,1749115723313669000,41323313
9110,1749115723347165000,41323347
9111,1749115723380518000,41323380
9112,1749115723414097000,41323414
9113,1749115723447500000,41323447
9114,1749115723480958000,41323480
9115,1749115723514511000,41323514
9116,1749115723547651000,41323547
9117,1749115723581293000,41323581
9118,1749115723614718000,41323614
9119,1749115723648226000,41323648
9120,1749115723681676000,41323681
9121,1749115723714949000,41323714
9122,1749115723748561000,41323748
9123,1749115723782010000,41323782
9124,1749115723815460000,41323815
9125,1749115723848934000,41323848
9126,1749115723882222000,41323882
9127,1749115723915837000,41323915
9128,1749115723949234000,41323949
9129,1749115723982701000,41323982
9130,1749115724016244000,41324016
9131,1749115724049575000,41324049
9132,1749115724083014000,41324083
9133,1749115724116432000,41324116
9134,1749115724149955000,41324149
9135,1749115724183460000,41324183
9136,1749115724216912000,41324216
9137,1749115724250301000,41324250
9138,1749115724283826000,41324283
9139,1749115724317055000,41324317
9140,1749115724350705000,41324350
9141,1749115724384065000,41324384
9142,1749115724417564000,41324417
9143,1749115724451099000,41324451
9144,1749115724484322000,41324484
9145,1749115724517988000,41324517
9146,1749115724551324000,41324551
9147,1749115724584917000,41324584
9148,1749115724618355000,41324618
9149,1749115724651554000,41324651
9150,1749115724685227000,41324685
9151,1749115724718582000,41324718
9152,1749115724752105000,41324752
9153,1749115724785589000,41324785
9154,1749115724818856000,41324818
9155,1749115724852448000,41324852
9156,1749115724885846000,41324885
9157,1749115724919297000,41324919
9158,1749115724952838000,41324952
9159,1749115724986104000,41324986
9160,1749115725019721000,41325019
9161,1749115725053147000,41325053
9162,1749115725086622000,41325086
9163,1749115725120092000,41325120
9164,1749115725153381000,41325153
9165,1749115725186933000,41325186
9166,1749115725220380000,41325220
9167,1749115725253923000,41325253
9168,1749115725287354000,41325287
9169,1749115725320586000,41325320
9170,1749115725354198000,41325354
9171,1749115725387642000,41325387
9172,1749115725421079000,41325421
9173,1749115725454611000,41325454
9174,1749115725487984000,41325487
9175,1749115725521525000,41325521
9176,1749115725554832000,41325554
9177,1749115725588350000,41325588
9178,1749115725621870000,41325621
9179,1749115725655265000,41325655
9180,1749115725688777000,41325688
9181,1749115725722268000,41325722
9182,1749115725755511000,41325755
9183,1749115725789045000,41325789
9184,1749115725822478000,41325822
9185,1749115725855960000,41325855
9186,1749115725889451000,41325889
9187,1749115725922689000,41325922
9188,1749115725956356000,41325956
9189,1749115725989722000,41325989
9190,1749115726023244000,41326023
9191,1749115726056715000,41326056
9192,1749115726089980000,41326089
9193,1749115726123598000,41326123
9194,1749115726156993000,41326156
9195,1749115726190447000,41326190
9196,1749115726223978000,41326223
9197,1749115726257183000,41326257
9198,1749115726290846000,41326290
9199,1749115726324299000,41326324
9200,1749115726357718000,41326357
9201,1749115726391240000,41326391
9202,1749115726424559000,41326424
9203,1749115726458050000,41326458
9204,1749115726491511000,41326491
9205,1749115726525000000,41326524
9206,1749115726558464000,41326558
9207,1749115726591686000,41326591
9208,1749115726625333000,41326625
9209,1749115726658687000,41326658
9210,1749115726692355000,41326692
9211,1749115726725662000,41326725
9212,1749115726759120000,41326759
9213,1749115726792568000,41326792
9214,1749115726826009000,41326826
9215,1749115726859451000,41326859
9216,1749115726892964000,41326892
9217,1749115726926320000,41326926
9218,1749115726959842000,41326959
9219,1749115726993350000,41326993
9220,1749115727026574000,41327026
9221,1749115727060258000,41327060
9222,1749115727093630000,41327093
9223,1749115727127066000,41327127
9224,1749115727160633000,41327160
9225,1749115727193896000,41327193
9226,1749115727227432000,41327227
9227,1749115727260915000,41327260
9228,1749115727294369000,41327294
9229,1749115727327885000,41327327
9230,1749115727361132000,41327361
9231,1749115727394745000,41327394
9232,1749115727428103000,41327428
9233,1749115727461625000,41327461
9234,1749115727495142000,41327495
9235,1749115727528370000,41327528
9236,1749115727561961000,41327561
9237,1749115727595354000,41327595
9238,1749115727628860000,41327628
9239,1749115727662362000,41327662
